"game_version","steam_build","source_bundle","asset_category","prefab_name","asset_path","research_scope","historical_mapping_status"
"2.0.8 Stable","24420558","er2vehicles","Tanks","SU-100","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/SU-100.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","SU-122","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/SU-122.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","SU-76","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/SU-76.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","SU-85","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/SU-85.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","SU-85M","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/SU-85M.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","T26","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/T26.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","T34 1940","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/T34 1940.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","T34 1941","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/T34 1941.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","T34 1942 OT","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/T34 1942 OT.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","T34 1942 STZ","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/T34 1942 STZ.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","T34 1943 Late","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/T34 1943 Late.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","T34 1943","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/T34 1943.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","T34","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/T34.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","T34-85 OT","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/T34-85 OT.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","T34-85","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/T34-85.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","Tiger II","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Tiger II.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Toldi I","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Toldi I.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Toldi II","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Toldi II.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Toldi IIA","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Toldi IIA.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Turan I Skirts","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Turan I Skirts.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Turan I","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Turan I.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Turan II Skirts","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Turan II Skirts.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Turan II","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Turan II.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Turan III Skirts","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Turan III Skirts.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Turan III","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Turan III.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","Type 2 Boat Tank","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Type 2 Boat Tank.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","Type 2 Tank","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Type 2 Tank.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","Type 4 Ke-Nu","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Type 4 Ke-Nu.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","Type 95 Tank","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Type 95 Tank.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","Type 97 Tank 47mm","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Type 97 Tank 47mm.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","Type 97 Tank","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Type 97 Tank.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_china","Tanks","Type89 Yi-Go","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Type89 Yi-Go.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","Type94 tankette","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Type94 tankette.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Tanks","Valentine","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Valentine.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_china","Tanks","Vickers Carden Loyd","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Vickers Carden Loyd.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_china","Tanks","Vickers E Type B","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Vickers E Type B.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Zrinyi I Skirts","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Zrinyi I Skirts.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Zrinyi I","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Zrinyi I.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Zrinyi II Skirts","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Zrinyi II Skirts.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Tanks","Zrinyi II","Assets/ER2 Assets/Prefabs/Vehicles/Tanks/Zrinyi II.prefab","ground_armoured_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","AB41","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/AB41.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","AS42 Metropolitana Breda37","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/AS42 Metropolitana Breda37.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","AS42 Metropolitana","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/AS42 Metropolitana.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","AS42 Sahariana Breda37","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/AS42 Sahariana Breda37.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","AS42 Sahariana","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/AS42 Sahariana.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","BA-11","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/BA-11.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","BM-13","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/BM-13.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","BM-13N","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/BM-13N.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Citroen 23R","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Citroen 23R.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_awakening","Wheeled","Csaba","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Csaba.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Daimler MKII","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Daimler MKII.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","DUKW MG","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/DUKW MG.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","DUKW","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/DUKW.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Fiat626","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Fiat626.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Fiat626_nocover1","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Fiat626_nocover1.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Fiat626_nocover2","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Fiat626_nocover2.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","FrenchTraktor","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/FrenchTraktor.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","GMC CCKW cage MG","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/GMC CCKW cage MG.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","GMC CCKW cage","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/GMC CCKW cage.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","GMC CCKW cover","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/GMC CCKW cover.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","GMC CCKW open MG","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/GMC CCKW open MG.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","GMC CCKW open","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/GMC CCKW open.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Horch 853","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Horch 853.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","JeepWillys ENG","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/JeepWillys ENG.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","JeepWillys","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/JeepWillys.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","JeepWillysMG","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/JeepWillysMG.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Kubelwagen","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Kubelwagen.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","M15A1 CGMC","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/M15A1 CGMC.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","M3 Half-Track 7.5cm GMC","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/M3 Half-Track 7.5cm GMC.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","M3 Half-Track AA","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/M3 Half-Track AA.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","M3 Half-Track Armed","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/M3 Half-Track Armed.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","M3 Half-Track Cover MG","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/M3 Half-Track Cover MG.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","M3 Half-Track Cover","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/M3 Half-Track Cover.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","M3 Half-Track M45 Quadmount","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/M3 Half-Track M45 Quadmount.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","M3 Half-Track Transport","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/M3 Half-Track Transport.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","M3 Half-Track","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/M3 Half-Track.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","M4A1 Half-Track","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/M4A1 Half-Track.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","M8 Grayhound","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/M8 Grayhound.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Mk28E1 CGMC","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Mk28E1 CGMC.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Opel Blitz Cage","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Opel Blitz Cage.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Opel Blitz Cover","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Opel Blitz Cover.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Opel Blitz","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Opel Blitz.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Schwimmwagen","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Schwimmwagen.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Sdkfz222","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Sdkfz222.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Sdkfz222_chn","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Sdkfz222_chn.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Sdkfz234-2","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Sdkfz234-2.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Sdkfz234-3","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Sdkfz234-3.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Sdkfz250","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Sdkfz250.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Sdkfz251 1939","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Sdkfz251 1939.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Sdkfz251","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Sdkfz251.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","SKhTZ 15-30","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/SKhTZ 15-30.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Type93 Armoured Car","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Type93 Armoured Car.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Type94 Truck","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Type94 Truck.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Type95 Scout","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Type95 Scout.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2dlc_china","Wheeled","VickersCrossley","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/VickersCrossley.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","Volkswagen Beetle","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/Volkswagen Beetle.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","WC 51 Dodge Cargo","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/WC 51 Dodge Cargo.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","ZisTruck AA","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/ZisTruck AA.prefab","ground_wheeled_vehicle","unverified"
"2.0.8 Stable","24420558","er2vehicles","Wheeled","ZisTruck","Assets/ER2 Assets/Prefabs/Vehicles/Wheeled/ZisTruck.prefab","ground_wheeled_vehicle","unverified"
